id,year,state_name,state_code,cause,gender,number_of_deaths
2898,2018,Uttar Pradesh,9,Family Problems,Female,694
2899,2018,Uttar Pradesh,9,Family Problems,Male,1178
2910,2018,Uttar Pradesh,9,Illness (Cancer),Female,1
2911,2018,Uttar Pradesh,9,Illness (Cancer),Male,3
2913,2018,Uttar Pradesh,9,Illness (Insanity/Mental Illness),Female,30
2914,2018,Uttar Pradesh,9,Illness (Insanity/Mental Illness),Male,109
2916,2018,Uttar Pradesh,9,Illness (Other Prolonged Illness),Female,34
2917,2018,Uttar Pradesh,9,Illness (Other Prolonged Illness),Male,74
2922,2018,Uttar Pradesh,9,Illness (Total),Female,65
2923,2018,Uttar Pradesh,9,Illness (Total),Male,186
2925,2018,Uttar Pradesh,9,Impotency/Infertility,Female,19
2926,2018,Uttar Pradesh,9,Impotency/Infertility,Male,12
2928,2018,Uttar Pradesh,9,Love Affairs,Female,79
2929,2018,Uttar Pradesh,9,Love Affairs,Male,138
2931,2018,Uttar Pradesh,9,Marriage Related Issues (Divorce),Female,8
2932,2018,Uttar Pradesh,9,Marriage Related Issues (Divorce),Male,2
2934,2018,Uttar Pradesh,9,Marriage Related Issues (Dowry Related Issues),Female,391
2935,2018,Uttar Pradesh,9,Marriage Related Issues (Dowry Related Issues),Male,14
2937,2018,Uttar Pradesh,9,Marriage Related Issues (Extra Marital Affairs),Female,59
2938,2018,Uttar Pradesh,9,Marriage Related Issues (Extra Marital Affairs),Male,16
2940,2018,Uttar Pradesh,9,Marriage Related Issues (Non-Settlement Of Marriage),Female,117
2941,2018,Uttar Pradesh,9,Marriage Related Issues (Non-Settlement Of Marriage),Male,122
2943,2018,Uttar Pradesh,9,Marriage Related Issues (Others),Female,69
2944,2018,Uttar Pradesh,9,Marriage Related Issues (Others),Male,123
2946,2018,Uttar Pradesh,9,Marriage Related Issues (Total),Female,644
2947,2018,Uttar Pradesh,9,Marriage Related Issues (Total),Male,277
2949,2018,Uttar Pradesh,9,Other Causes,Female,179
2950,2018,Uttar Pradesh,9,Other Causes,Male,318
2952,2018,Uttar Pradesh,9,"Physical Abuse (Rape, Etc.)",Female,3
2955,2018,Uttar Pradesh,9,Poverty,Female,9
2956,2018,Uttar Pradesh,9,Poverty,Male,112
2958,2018,Uttar Pradesh,9,Professional/Career Problem,Female,3
2959,2018,Uttar Pradesh,9,Professional/Career Problem,Male,19
2961,2018,Uttar Pradesh,9,Property Dispute,Female,1
2962,2018,Uttar Pradesh,9,Property Dispute,Male,14
2964,2018,Uttar Pradesh,9,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,4
2965,2018,Uttar Pradesh,9,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,12
2967,2018,Uttar Pradesh,9,Unemployment,Female,6
2968,2018,Uttar Pradesh,9,Unemployment,Male,57
2971,2018,Uttarakhand,5,Bankruptcy Or Indebtedness,Male,2
2973,2018,Uttarakhand,5,Causes Not Known,Female,77
2974,2018,Uttarakhand,5,Causes Not Known,Male,58
2980,2018,Uttarakhand,5,Drug Abuse/Alcoholic Addiction,Male,22
2985,2018,Uttarakhand,5,Fall In Social Reputation,Female,2
2988,2018,Uttarakhand,5,Family Problems,Female,49
2989,2018,Uttarakhand,5,Family Problems,Male,101
3006,2018,Uttarakhand,5,Illness (Other Prolonged Illness),Female,2
3007,2018,Uttarakhand,5,Illness (Other Prolonged Illness),Male,6
3012,2018,Uttarakhand,5,Illness (Total),Female,2
3013,2018,Uttarakhand,5,Illness (Total),Male,6
3018,2018,Uttarakhand,5,Love Affairs,Female,18
3019,2018,Uttarakhand,5,Love Affairs,Male,11
3024,2018,Uttarakhand,5,Marriage Related Issues (Dowry Related Issues),Female,6
3028,2018,Uttarakhand,5,Marriage Related Issues (Extra Marital Affairs),Male,1
3033,2018,Uttarakhand,5,Marriage Related Issues (Others),Female,13
3034,2018,Uttarakhand,5,Marriage Related Issues (Others),Male,12
3036,2018,Uttarakhand,5,Marriage Related Issues (Total),Female,19
3037,2018,Uttarakhand,5,Marriage Related Issues (Total),Male,13
3039,2018,Uttarakhand,5,Other Causes,Female,4
3040,2018,Uttarakhand,5,Other Causes,Male,26
3045,2018,Uttarakhand,5,Poverty,Female,1
3049,2018,Uttarakhand,5,Professional/Career Problem,Male,3
3058,2018,Uttarakhand,5,Unemployment,Male,7
3061,2018,West Bengal,19,Bankruptcy Or Indebtedness,Male,1
3063,2018,West Bengal,19,Causes Not Known,Female,1288
3064,2018,West Bengal,19,Causes Not Known,Male,2056
3066,2018,West Bengal,19,Death Of Dear Person,Female,11
3067,2018,West Bengal,19,Death Of Dear Person,Male,23
3070,2018,West Bengal,19,Drug Abuse/Alcoholic Addiction,Male,37
3072,2018,West Bengal,19,Failure In Examination,Female,43
3073,2018,West Bengal,19,Failure In Examination,Male,62
3075,2018,West Bengal,19,Fall In Social Reputation,Female,13
3076,2018,West Bengal,19,Fall In Social Reputation,Male,34
3078,2018,West Bengal,19,Family Problems,Female,1395
3079,2018,West Bengal,19,Family Problems,Male,1936
3082,2018,West Bengal,19,Ideological Causes/Hero Worshipping,Male,5
3084,2018,West Bengal,19,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,5
3090,2018,West Bengal,19,Illness (Cancer),Female,18
3091,2018,West Bengal,19,Illness (Cancer),Male,18
3093,2018,West Bengal,19,Illness (Insanity/Mental Illness),Female,184
3094,2018,West Bengal,19,Illness (Insanity/Mental Illness),Male,443
3096,2018,West Bengal,19,Illness (Other Prolonged Illness),Female,99
3097,2018,West Bengal,19,Illness (Other Prolonged Illness),Male,209
3099,2018,West Bengal,19,Illness (Paralysis),Female,10
3100,2018,West Bengal,19,Illness (Paralysis),Male,8
3102,2018,West Bengal,19,Illness (Total),Female,311
3103,2018,West Bengal,19,Illness (Total),Male,678
3105,2018,West Bengal,19,Impotency/Infertility,Female,3
3108,2018,West Bengal,19,Love Affairs,Female,319
3109,2018,West Bengal,19,Love Affairs,Male,322
3111,2018,West Bengal,19,Marriage Related Issues (Divorce),Female,65
3112,2018,West Bengal,19,Marriage Related Issues (Divorce),Male,77
3114,2018,West Bengal,19,Marriage Related Issues (Dowry Related Issues),Female,345
3115,2018,West Bengal,19,Marriage Related Issues (Dowry Related Issues),Male,6
3117,2018,West Bengal,19,Marriage Related Issues (Extra Marital Affairs),Female,113
3118,2018,West Bengal,19,Marriage Related Issues (Extra Marital Affairs),Male,115
3120,2018,West Bengal,19,Marriage Related Issues (Non-Settlement Of Marriage),Female,116
3121,2018,West Bengal,19,Marriage Related Issues (Non-Settlement Of Marriage),Male,148
3123,2018,West Bengal,19,Marriage Related Issues (Others),Female,194
3124,2018,West Bengal,19,Marriage Related Issues (Others),Male,175
3126,2018,West Bengal,19,Marriage Related Issues (Total),Female,833
3127,2018,West Bengal,19,Marriage Related Issues (Total),Male,521
3129,2018,West Bengal,19,Other Causes,Female,1121
3130,2018,West Bengal,19,Other Causes,Male,1829
3132,2018,West Bengal,19,"Physical Abuse (Rape, Etc.)",Female,6
3139,2018,West Bengal,19,Professional/Career Problem,Male,57
3141,2018,West Bengal,19,Property Dispute,Female,40
3142,2018,West Bengal,19,Property Dispute,Male,172
3144,2018,West Bengal,19,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,21
3145,2018,West Bengal,19,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,38
3147,2018,West Bengal,19,Unemployment,Female,16
3148,2018,West Bengal,19,Unemployment,Male,59
3151,2019,Andaman And Nicobar Islands,35,Bankruptcy Or Indebtedness,Male,2
3153,2019,Andaman And Nicobar Islands,35,Causes Not Known,Female,2
3154,2019,Andaman And Nicobar Islands,35,Causes Not Known,Male,6
3156,2019,Andaman And Nicobar Islands,35,Death Of Dear Person,Female,2
3160,2019,Andaman And Nicobar Islands,35,Drug Abuse/Alcoholic Addiction,Male,17
3168,2019,Andaman And Nicobar Islands,35,Family Problems,Female,20
3169,2019,Andaman And Nicobar Islands,35,Family Problems,Male,28
3180,2019,Andaman And Nicobar Islands,35,Illness (Cancer),Female,2
3181,2019,Andaman And Nicobar Islands,35,Illness (Cancer),Male,1
3183,2019,Andaman And Nicobar Islands,35,Illness (Insanity/Mental Illness),Female,4
3184,2019,Andaman And Nicobar Islands,35,Illness (Insanity/Mental Illness),Male,17
3186,2019,Andaman And Nicobar Islands,35,Illness (Other Prolonged Illness),Female,15
3187,2019,Andaman And Nicobar Islands,35,Illness (Other Prolonged Illness),Male,21
3190,2019,Andaman And Nicobar Islands,35,Illness (Paralysis),Male,1
3192,2019,Andaman And Nicobar Islands,35,Illness (Total),Female,21
3193,2019,Andaman And Nicobar Islands,35,Illness (Total),Male,40
3198,2019,Andaman And Nicobar Islands,35,Love Affairs,Female,1
3199,2019,Andaman And Nicobar Islands,35,Love Affairs,Male,7
3201,2019,Andaman And Nicobar Islands,35,Marriage Related Issues (Divorce),Female,1
3208,2019,Andaman And Nicobar Islands,35,Marriage Related Issues (Extra Marital Affairs),Male,1
3211,2019,Andaman And Nicobar Islands,35,Marriage Related Issues (Non-Settlement Of Marriage),Male,3
3216,2019,Andaman And Nicobar Islands,35,Marriage Related Issues (Total),Female,1
3217,2019,Andaman And Nicobar Islands,35,Marriage Related Issues (Total),Male,4
3219,2019,Andaman And Nicobar Islands,35,Other Causes,Female,4
3220,2019,Andaman And Nicobar Islands,35,Other Causes,Male,24
3235,2019,Andaman And Nicobar Islands,35,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,1
3238,2019,Andaman And Nicobar Islands,35,Unemployment,Male,1
3240,2019,Andhra Pradesh,28,Bankruptcy Or Indebtedness,Female,55
3241,2019,Andhra Pradesh,28,Bankruptcy Or Indebtedness,Male,773
3243,2019,Andhra Pradesh,28,Causes Not Known,Female,85
3244,2019,Andhra Pradesh,28,Causes Not Known,Male,319
3246,2019,Andhra Pradesh,28,Death Of Dear Person,Female,24
3247,2019,Andhra Pradesh,28,Death Of Dear Person,Male,43
3249,2019,Andhra Pradesh,28,Drug Abuse/Alcoholic Addiction,Female,7
3250,2019,Andhra Pradesh,28,Drug Abuse/Alcoholic Addiction,Male,295
3252,2019,Andhra Pradesh,28,Failure In Examination,Female,39
3253,2019,Andhra Pradesh,28,Failure In Examination,Male,54
3255,2019,Andhra Pradesh,28,Fall In Social Reputation,Female,1
3256,2019,Andhra Pradesh,28,Fall In Social Reputation,Male,6
3258,2019,Andhra Pradesh,28,Family Problems,Female,519
3259,2019,Andhra Pradesh,28,Family Problems,Male,1187
3267,2019,Andhra Pradesh,28,Illness (Aids/Std),Female,5
3268,2019,Andhra Pradesh,28,Illness (Aids/Std),Male,19
3270,2019,Andhra Pradesh,28,Illness (Cancer),Female,6
3271,2019,Andhra Pradesh,28,Illness (Cancer),Male,3
3273,2019,Andhra Pradesh,28,Illness (Insanity/Mental Illness),Female,152
3274,2019,Andhra Pradesh,28,Illness (Insanity/Mental Illness),Male,226
3276,2019,Andhra Pradesh,28,Illness (Other Prolonged Illness),Female,470
3277,2019,Andhra Pradesh,28,Illness (Other Prolonged Illness),Male,915
3279,2019,Andhra Pradesh,28,Illness (Paralysis),Female,34
3280,2019,Andhra Pradesh,28,Illness (Paralysis),Male,15
3282,2019,Andhra Pradesh,28,Illness (Total),Female,667
3283,2019,Andhra Pradesh,28,Illness (Total),Male,1178
3285,2019,Andhra Pradesh,28,Impotency/Infertility,Female,22
3286,2019,Andhra Pradesh,28,Impotency/Infertility,Male,8
3288,2019,Andhra Pradesh,28,Love Affairs,Female,54
3289,2019,Andhra Pradesh,28,Love Affairs,Male,125
3291,2019,Andhra Pradesh,28,Marriage Related Issues (Divorce),Female,20
3292,2019,Andhra Pradesh,28,Marriage Related Issues (Divorce),Male,17
3294,2019,Andhra Pradesh,28,Marriage Related Issues (Dowry Related Issues),Female,16
3297,2019,Andhra Pradesh,28,Marriage Related Issues (Extra Marital Affairs),Female,8
3298,2019,Andhra Pradesh,28,Marriage Related Issues (Extra Marital Affairs),Male,15
3300,2019,Andhra Pradesh,28,Marriage Related Issues (Non-Settlement Of Marriage),Female,20
3301,2019,Andhra Pradesh,28,Marriage Related Issues (Non-Settlement Of Marriage),Male,19
3303,2019,Andhra Pradesh,28,Marriage Related Issues (Others),Female,14
3304,2019,Andhra Pradesh,28,Marriage Related Issues (Others),Male,22
3306,2019,Andhra Pradesh,28,Marriage Related Issues (Total),Female,78
3307,2019,Andhra Pradesh,28,Marriage Related Issues (Total),Male,73
3309,2019,Andhra Pradesh,28,Other Causes,Female,124
3310,2019,Andhra Pradesh,28,Other Causes,Male,494
3315,2019,Andhra Pradesh,28,Poverty,Female,11
3316,2019,Andhra Pradesh,28,Poverty,Male,42
3318,2019,Andhra Pradesh,28,Professional/Career Problem,Female,8
3319,2019,Andhra Pradesh,28,Professional/Career Problem,Male,34
3321,2019,Andhra Pradesh,28,Property Dispute,Female,10
3322,2019,Andhra Pradesh,28,Property Dispute,Male,30
3324,2019,Andhra Pradesh,28,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,12
3325,2019,Andhra Pradesh,28,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,17
3327,2019,Andhra Pradesh,28,Unemployment,Female,9
3328,2019,Andhra Pradesh,28,Unemployment,Male,62
3333,2019,Arunachal Pradesh,12,Causes Not Known,Female,14
3334,2019,Arunachal Pradesh,12,Causes Not Known,Male,45
3342,2019,Arunachal Pradesh,12,Failure In Examination,Female,1
3345,2019,Arunachal Pradesh,12,Fall In Social Reputation,Female,1
3349,2019,Arunachal Pradesh,12,Family Problems,Male,1
3364,2019,Arunachal Pradesh,12,Illness (Insanity/Mental Illness),Male,1
3373,2019,Arunachal Pradesh,12,Illness (Total),Male,1
3390,2019,Arunachal Pradesh,12,Marriage Related Issues (Non-Settlement Of Marriage),Female,1
3396,2019,Arunachal Pradesh,12,Marriage Related Issues (Total),Female,1
3399,2019,Arunachal Pradesh,12,Other Causes,Female,14
3400,2019,Arunachal Pradesh,12,Other Causes,Male,33
3409,2019,Arunachal Pradesh,12,Professional/Career Problem,Male,1
3420,2019,Assam,18,Bankruptcy Or Indebtedness,Female,19
3421,2019,Assam,18,Bankruptcy Or Indebtedness,Male,63
3427,2019,Assam,18,Death Of Dear Person,Male,2
3429,2019,Assam,18,Drug Abuse/Alcoholic Addiction,Female,1
3430,2019,Assam,18,Drug Abuse/Alcoholic Addiction,Male,91
3432,2019,Assam,18,Failure In Examination,Female,37
3433,2019,Assam,18,Failure In Examination,Male,67
3435,2019,Assam,18,Fall In Social Reputation,Female,13
3436,2019,Assam,18,Fall In Social Reputation,Male,36
3438,2019,Assam,18,Family Problems,Female,201
3439,2019,Assam,18,Family Problems,Male,414
3442,2019,Assam,18,Ideological Causes/Hero Worshipping,Male,1
3450,2019,Assam,18,Illness (Cancer),Female,7
3451,2019,Assam,18,Illness (Cancer),Male,14
3453,2019,Assam,18,Illness (Insanity/Mental Illness),Female,22
3454,2019,Assam,18,Illness (Insanity/Mental Illness),Male,112
3460,2019,Assam,18,Illness (Paralysis),Male,2
3462,2019,Assam,18,Illness (Total),Female,29
3463,2019,Assam,18,Illness (Total),Male,128
3465,2019,Assam,18,Impotency/Infertility,Female,1
3466,2019,Assam,18,Impotency/Infertility,Male,2
3468,2019,Assam,18,Love Affairs,Female,145
3469,2019,Assam,18,Love Affairs,Male,227
3471,2019,Assam,18,Marriage Related Issues (Divorce),Female,10
3472,2019,Assam,18,Marriage Related Issues (Divorce),Male,19
3474,2019,Assam,18,Marriage Related Issues (Dowry Related Issues),Female,32
3475,2019,Assam,18,Marriage Related Issues (Dowry Related Issues),Male,2
3477,2019,Assam,18,Marriage Related Issues (Extra Marital Affairs),Female,10
3478,2019,Assam,18,Marriage Related Issues (Extra Marital Affairs),Male,19
3480,2019,Assam,18,Marriage Related Issues (Non-Settlement Of Marriage),Female,66
